Loyalty Number,activity_ratio,booking_trend,recency_at_end_of_2017,total_flights_2017,distance_2017,redeem_ratio,points_per_flight,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,churn
472445,0.5,-0.6363636363636364,4.0,13.0,18478.0,0.062070458358136266,1319.857142857143,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2013,10,0
520091,0.16666666666666666,8.0,4.0,8.0,13760.0,0.024925514134147227,1528.888888888889,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2015,3,0
531430,0.5833333333333334,-0.07692307692307693,2.0,23.0,33666.0,0.0,1402.75,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2016,5,0
616722,0.6666666666666666,-0.45454545454545453,0.0,15.0,23699.0,0.04493670886075949,1481.1875,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2012,8,0
920954,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,69930.0,Married,Star,4804.36,2018 Promotion,2018,4,0
911525,0.75,0.1111111111111111,0.0,17.0,27360.0,0.05580936369284748,1520.0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2015,9,0
971528,0.6666666666666666,-0.35714285714285715,0.0,21.0,30552.0,0.012568323896180407,1388.7272727272727,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2014,9,0
988249,0.75,0.18181818181818182,0.0,22.0,38415.0,0.03881195335276968,1670.2173913043478,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,89435.0,Divorced,Star,2619.34,Standard,2015,7,0
154736,0.6666666666666666,-0.08333333333333333,1.0,21.0,33834.0,0.01900398995123393,1537.909090909091,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100682.0,Single,Star,2619.48,Standard,2015,6,0
903496,0.4166666666666667,-0.5555555555555556,0.0,11.0,14179.0,0.036530324400564175,1181.5833333333333,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,100682.0,Single,Star,2619.48,Standard,2014,1,0
873022,0.5833333333333334,-0.5,1.0,19.0,34066.0,0.014236651304781753,1703.3,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,51001.0,Married,Star,2619.87,Standard,2013,3,0
913340,0.4166666666666667,1.1428571428571428,3.0,20.0,30149.0,0.0,1435.6666666666667,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,51001.0,Married,Star,2619.87,Standard,2012,6,0
184496,0.75,0.45454545454545453,0.0,25.0,25468.0,0.019945816482782992,979.5384615384615,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55257.0,Single,Star,2620.17,Standard,2013,11,0
753533,0.5833333333333334,0.2857142857142857,0.0,30.0,51681.0,0.009926086451762703,1667.1290322580646,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,55257.0,Single,Star,2620.17,Standard,2013,6,0
572265,0.75,0.07692307692307693,0.0,25.0,34386.0,0.015121993776717945,1322.5384615384614,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,49996.0,Married,Star,2620.39,Standard,2014,1,0
938636,0.6666666666666666,0.2222222222222222,0.0,18.0,28055.0,0.0,1476.578947368421,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,49996.0,Married,Star,2620.39,Standard,2014,10,0
193824,0.6666666666666666,-0.7894736842105263,1.0,21.0,30589.0,0.02373324615887545,1390.409090909091,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,39426.0,Married,Star,2620.6,Standard,2015,3,0
722169,0.9166666666666666,-0.1,0.0,17.0,20959.0,0.049188931297709924,1164.388888888889,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,High School or Below,39426.0,Married,Star,2620.6,Standard,2014,8,0
129555,0.9166666666666666,0.16666666666666666,0.0,24.0,32251.0,0.017983380875604613,1290.04,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,60648.0,Divorced,Star,2620.9,Standard,2015,11,0
637986,0.75,-0.23076923076923078,1.0,21.0,28536.0,0.04106948873392438,1297.090909090909,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,60648.0,Divorced,Star,2620.9,Standard,2013,4,0
185496,0.3333333333333333,12.0,0.0,12.0,20985.0,0.0,1614.2307692307693,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51281.0,Married,Star,2621.12,Standard,2017,6,0
858802,0.5,-0.5714285714285714,2.0,18.0,17576.0,0.0,925.0526315789474,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,51281.0,Married,Star,2621.12,Standard,2016,10,0
548722,0.5833333333333334,9.5,0.0,21.0,35809.0,0.0,1627.6818181818182,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,58866.0,Married,Star,2621.81,Standard,2016,3,0
421691,0.5833333333333334,-0.8333333333333334,0.0,19.0,30270.0,0.0,1513.5,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,90600.0,Divorced,Star,2623.32,Standard,2015,9,0
566663,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,90600.0,Divorced,Star,2623.32,Standard,2015,9,0
698395,0.4166666666666667,1.0,2.0,13.0,11728.0,0.034103504135049874,837.7142857142857,Canada,New Brunswick,Fredericton,E3B 2H2,Female,High School or Below,42799.0,Single,Star,2624.1,Standard,2014,11,0
828076,0.8333333333333334,0.6,0.0,24.0,40642.0,0.03806313510321581,1625.68,Canada,Quebec,Montreal,H4G 3T4,Female,High School or Below,42799.0,Single,Star,2624.1,Standard,2015,7,0
498319,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Saskatchewan,Regina,S1J 3C5,Female,High School or Below,56220.0,Divorced,Star,2624.9,Standard,2017,12,1
618824,0.6666666666666666,0.3,0.0,21.0,33001.0,0.0,1500.0454545454545,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,56220.0,Divorced,Star,2624.9,Standard,2015,10,0
843158,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M8Y 4K8,Female,High School or Below,68339.0,Married,Star,4853.1,2018 Promotion,2018,2,0
737764,0.6666666666666666,0.08333333333333333,0.0,23.0,31621.0,0.018373284422237682,1317.5416666666667,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,62633.0,Married,Star,2626.28,Standard,2015,2,0
419732,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,101395.0,Married,Star,2627.61,Standard,2018,6,0
880897,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,101395.0,Married,Star,2627.61,Standard,2015,4,0
389812,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,62209.0,Married,Star,2627.76,Standard,2017,12,0
975387,0.5833333333333334,-0.26666666666666666,0.0,24.0,35331.0,0.0,1413.24,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,62209.0,Married,Star,2627.76,Standard,2016,8,0
842959,0.75,-0.3125,1.0,25.0,41556.0,0.018023437687994803,1598.3076923076924,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,55296.0,Married,Star,2627.83,Standard,2015,12,0
419540,0.5833333333333334,-0.6875,3.0,19.0,36752.0,0.018719560308002068,1837.6,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Single,Star,2628.17,Standard,2014,6,0
749684,0.3333333333333333,18.0,0.0,18.0,38662.0,0.0,2034.842105263158,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Single,Star,2628.17,Standard,2017,6,0
183339,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,105053.0,Married,Star,2628.47,Standard,2014,10,0
239182,0.4166666666666667,2.6666666666666665,2.0,12.0,15813.0,0.029720500822056406,1216.3846153846155,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,105053.0,Married,Star,2628.47,Standard,2013,8,0
872297,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,93738.0,Married,Star,2628.56,Standard,2018,11,0
201055,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,93255.0,Married,Star,2628.66,Standard,2018,11,0
913449,0.25,6.0,0.0,6.0,5398.0,0.0,771.1428571428571,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,93255.0,Married,Star,2628.66,Standard,2017,9,0
166011,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,London,M5B 3E4,Female,College,73455.0,Married,Star,2629.32,Standard,2017,12,0
739138,0.75,-0.1875,1.0,27.0,45016.0,0.00875224915032099,1607.7142857142858,Canada,Quebec,Montreal,H3T 8L4,Female,College,73455.0,Single,Star,2630.01,Standard,2016,11,0
970014,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,73455.0,Single,Star,2630.01,Standard,2017,12,1
275306,0.75,0.07692307692307693,0.0,25.0,37066.0,0.0,1425.6153846153845,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,90541.0,Married,Star,2630.21,Standard,2016,3,0
621093,0.6666666666666666,1.0,0.0,25.0,37172.0,0.012939499098808274,1429.6923076923076,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,90541.0,Married,Star,2630.21,Standard,2016,5,0
300806,0.5833333333333334,-0.26666666666666666,2.0,24.0,40773.0,0.0,1630.92,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Married,Star,2631.56,Standard,2016,7,0
999982,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Married,Star,2631.56,Standard,2018,7,0
344260,0.5,0.8333333333333334,1.0,15.0,25051.0,0.014649528979722179,1565.6875,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,135236.0,Married,Star,2631.88,Standard,2013,9,0
423272,0.6666666666666666,-0.6363636363636364,1.0,13.0,18510.0,0.0,1322.142857142857,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,135236.0,Married,Star,2631.88,Standard,2012,10,0
241374,0.6666666666666666,0.8181818181818182,1.0,29.0,43922.0,0.01673382965644423,1464.0666666666666,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,102048.0,Married,Star,2632.55,Standard,2014,3,0
522234,0.5,2.0,1.0,18.0,24051.0,0.0,1265.842105263158,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,104966.0,Married,Star,2632.55,Standard,2014,1,0
773943,0.8333333333333334,-0.5294117647058824,0.0,23.0,45164.0,0.006908003985386915,1881.8333333333333,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,102048.0,Married,Star,2632.55,Standard,2016,8,0
957452,0.4166666666666667,0.6,0.0,11.0,19878.0,0.03279843050455254,1656.5,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,104966.0,Married,Star,2632.55,Standard,2012,11,0
622006,0.5833333333333334,-0.23076923076923078,1.0,21.0,29015.0,0.019058450510063413,1318.8636363636363,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,108010.0,Married,Star,2633.01,Standard,2015,2,0
963036,0.3333333333333333,-0.5,2.0,7.0,9053.0,0.04749282085266181,1131.625,Canada,Ontario,Toronto,M2Z 4K1,Female,Master,108010.0,Married,Star,2633.01,Standard,2015,5,0
373554,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,100606.0,Married,Star,2635.15,Standard,2018,10,0
814236,0.3333333333333333,8.0,1.0,8.0,13306.0,0.0,1478.4444444444443,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,100606.0,Married,Star,2635.15,Standard,2017,7,0
186199,0.4166666666666667,-0.18181818181818182,2.0,18.0,34408.0,0.0,1810.9473684210527,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,88508.0,Divorced,Star,2635.51,Standard,2013,3,0
857682,0.5,-0.09090909090909091,0.0,19.0,30264.0,0.019362299686106064,1513.2,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,88508.0,Divorced,Star,2635.51,Standard,2015,1,0
346346,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,55257.0,Married,Star,2636.98,Standard,2018,1,0
470373,0.5833333333333334,-0.25,0.0,12.0,19828.0,0.02329920823036966,1525.2307692307693,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,55257.0,Married,Star,2636.98,Standard,2015,12,0
940822,0.5833333333333334,-0.6923076923076923,1.0,15.0,19362.0,0.0,1210.125,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,68869.0,Single,Star,2637.15,Standard,2013,10,0
696897,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,50663.0,Married,Star,4929.55,2018 Promotion,2018,2,0
742673,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,71698.0,Married,Star,2637.6,Standard,2014,3,0
895684,0.75,0.38461538461538464,0.0,29.0,41567.0,0.010079869130100077,1385.5666666666666,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,71698.0,Married,Star,2637.6,Standard,2017,2,0
365642,0.3333333333333333,-0.4,0.0,14.0,22960.0,0.02965898697791908,1530.6666666666667,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,78316.0,Married,Star,2637.94,Standard,2015,10,0
927202,0.5833333333333334,0.16666666666666666,0.0,24.0,40068.0,0.0,1602.72,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78316.0,Married,Star,2637.94,Standard,2016,5,0
344052,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,90227.0,Married,Star,2638.14,Standard,2017,12,0
787548,0.6666666666666666,-0.4666666666666667,0.0,21.0,26894.0,0.0193716304145752,1222.4545454545455,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,90227.0,Married,Star,2638.14,Standard,2013,10,0
258248,0.8333333333333334,-0.13333333333333333,0.0,26.0,37167.0,0.0,1376.5555555555557,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,96836.0,Married,Star,2639.64,Standard,2015,8,0
242288,0.5833333333333334,0.0,0.0,16.0,28385.0,0.0,1669.7058823529412,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,82997.0,Married,Star,2639.98,Standard,2016,8,0
652212,0.6666666666666666,0.45454545454545453,0.0,25.0,35262.0,0.0,1356.2307692307693,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,82997.0,Married,Star,2639.98,Standard,2015,6,0
481531,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,88470.0,Married,Star,2640.32,Standard,2014,3,0
551510,0.5833333333333334,0.7777777777777778,0.0,23.0,33215.0,0.0,1383.9583333333333,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,88470.0,Married,Star,2640.32,Standard,2015,5,0
818329,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Female,Doctor,120037.0,Married,Star,2640.49,Standard,2018,6,0
336878,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103374.0,Single,Star,2640.52,Standard,2018,11,0
969616,0.5833333333333334,-0.5833333333333334,1.0,15.0,24356.0,0.04442254793283245,1522.25,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,103374.0,Single,Star,2640.52,Standard,2012,9,0
623341,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,75783.0,Single,Star,2640.59,Standard,2016,3,0
849589,0.5833333333333334,-0.25,2.0,19.0,34930.0,0.013283329993415591,1746.5,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,75783.0,Single,Star,2640.59,Standard,2015,3,0
474905,0.75,0.07692307692307693,1.0,25.0,34167.0,0.028476937485366425,1314.1153846153845,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,53350.0,Married,Star,2641.45,Standard,2015,7,0
716294,0.5,-0.6153846153846154,1.0,16.0,26508.0,0.014146139047116073,1559.2941176470588,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,53350.0,Married,Star,2641.45,Standard,2016,12,0
131257,0.5,0.75,0.0,20.0,36567.0,0.012661343250929775,1741.2857142857142,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74882.0,Married,Star,2642.93,Standard,2014,10,0
628409,0.5833333333333334,0.0,0.0,20.0,36271.0,0.012102999558888399,1727.1904761904761,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,74882.0,Married,Star,2642.93,Standard,2013,8,0
554136,0.75,-0.1111111111111111,0.0,15.0,26998.0,0.03851994518315493,1687.375,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Single,Star,2643.72,Standard,2016,6,0
557867,0.6666666666666666,0.0,3.0,18.0,23296.0,0.0,1226.1052631578948,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Single,Star,2643.72,Standard,2018,5,0
726077,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,71421.0,Divorced,Star,2644.68,Standard,2018,9,0
234878,0.75,1.0,0.0,28.0,47566.0,0.013055269409464545,1640.2068965517242,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,98089.0,Divorced,Star,2644.98,Standard,2013,1,0
250311,0.5,-0.5789473684210527,1.0,25.0,41436.0,0.012066510606462823,1593.6923076923076,Canada,Ontario,Toronto,M3R 4K8,Female,Doctor,213687.0,Divorced,Star,2646.57,Standard,2012,10,0
759991,0.5833333333333334,1.5714285714285714,0.0,23.0,38797.0,0.0,1616.5416666666667,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,213687.0,Divorced,Star,2646.57,Standard,2015,5,0
446712,0.6666666666666666,0.25,0.0,25.0,33487.0,0.017170329670329672,1287.9615384615386,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,51255.0,Married,Star,2647.2,Standard,2015,11,0
874938,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51255.0,Married,Star,2647.2,Standard,2018,12,0
131047,0.9166666666666666,0.1111111111111111,0.0,36.0,55672.0,0.0,1504.6486486486488,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59622.0,Single,Star,2647.52,Standard,2016,9,0
367562,0.75,1.125,0.0,23.0,29476.0,0.02988770906130203,1228.1666666666667,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,59622.0,Single,Star,2647.52,Standard,2013,11,0
386298,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,59622.0,Single,Star,2647.52,Standard,2018,6,0
744698,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,50663.0,Married,Star,4929.55,2018 Promotion,2018,2,0
441419,0.4166666666666667,9.0,1.0,9.0,16128.0,0.0,1612.8,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,59622.0,Single,Star,2647.52,Standard,2017,3,0
459017,0.8333333333333334,0.6363636363636364,0.0,27.0,45974.0,0.0,1641.9285714285713,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,59622.0,Single,Star,2647.52,Standard,2013,5,0
539705,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,59622.0,Single,Star,2647.52,Standard,2014,3,0
542118,0.6666666666666666,-0.4,3.0,14.0,17640.0,0.0,1176.0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,59622.0,Single,Star,2647.52,Standard,2016,9,0
697905,0.5833333333333334,0.08333333333333333,1.0,23.0,28916.0,0.0,1204.8333333333333,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,59622.0,Single,Star,2647.52,Standard,2013,4,0
877654,0.5833333333333334,-0.5,1.0,19.0,30217.0,0.021444172347607385,1510.85,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,59622.0,Single,Star,2647.52,Standard,2014,5,0
532978,0.3333333333333333,0.6,1.0,11.0,15903.0,0.0,1325.25,Canada,Ontario,Sudbury,M5V 1G5,Male,High School or Below,80604.0,Married,Star,2648.35,Standard,2014,10,0
608419,0.5,-0.5454545454545454,2.0,14.0,22268.0,0.03781040908886793,1484.5333333333333,Canada,Quebec,Montreal,H2Y 2W2,Male,Doctor,256370.0,Married,Star,2648.47,Standard,2014,5,0
720178,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,256370.0,Married,Star,2648.47,Standard,2012,4,0
375399,0.5833333333333334,-0.6666666666666666,0.0,18.0,36085.0,0.009615917530344178,1899.2105263157894,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,58457.0,Divorced,Star,2649.21,Standard,2018,7,0
417507,0.5833333333333334,-0.25,0.0,19.0,25135.0,0.05386696371737747,1256.75,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,58457.0,Divorced,Star,2649.21,Standard,2016,12,0
565805,0.5,-0.1111111111111111,1.0,15.0,25645.0,0.0,1602.8125,Canada,Ontario,London,M5B 3E4,Female,College,73455.0,Single,Star,2649.66,Standard,2016,7,0
342156,0.75,0.09090909090909091,1.0,21.0,32191.0,0.04665755467196819,1463.2272727272727,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,60470.0,Divorced,Star,2650.62,Standard,2014,8,0
584536,0.8333333333333334,0.16666666666666666,0.0,24.0,38231.0,0.012947269303201506,1529.24,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,60470.0,Divorced,Star,2650.62,Standard,2013,12,0
614100,0.75,0.2,0.0,31.0,48703.0,0.010923127463863338,1521.96875,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,56201.0,Married,Star,2651.62,Standard,2013,3,0
756663,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,56201.0,Married,Star,2651.62,Standard,2018,10,0
361266,0.8333333333333334,0.2857142857142857,0.0,30.0,42495.0,0.029038027108433735,1370.8064516129032,Canada,Ontario,Toronto,M1R 4K3,Female,College,73455.0,Married,Star,2652.06,Standard,2016,11,1
762562,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Banff,T4V 1D4,Male,College,73455.0,Married,Star,2652.06,Standard,2018,7,0
852520,0.5833333333333334,-0.6,2.0,26.0,49968.0,0.0,1850.6666666666667,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,68220.0,Married,Star,2652.07,Standard,2016,7,0
902742,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,68220.0,Married,Star,2652.07,Standard,2018,9,0
366537,0.6666666666666666,-0.625,0.0,20.0,33092.0,0.009125796996343638,1575.8095238095239,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Single,Star,2652.29,Standard,2016,3,0
915933,0.3333333333333333,0.0,3.0,8.0,11079.0,0.0,1231.0,Canada,Ontario,Toronto,P5S 6R4,Male,College,73455.0,Single,Star,2652.29,Standard,2015,11,0
397962,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,92390.0,Married,Star,2652.7,Standard,2015,2,0
882084,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,92390.0,Married,Star,2652.7,Standard,2018,7,0
155791,0.6666666666666666,-0.5,1.0,10.0,19086.0,0.021690155603290198,1735.090909090909,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,85468.0,Married,Star,2654.38,Standard,2015,10,0
668020,0.75,0.25,0.0,25.0,37931.0,0.03566909205947485,1458.8846153846155,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,85468.0,Married,Star,2654.38,Standard,2015,4,0
386037,0.8333333333333334,1.6666666666666667,0.0,31.0,46986.0,0.02394279268733905,1468.3125,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,92979.0,Divorced,Star,2655.86,Standard,2016,8,0
465927,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,92979.0,Divorced,Star,2655.86,Standard,2018,8,0
130823,0.4166666666666667,-0.5,3.0,13.0,17670.0,0.0,1262.142857142857,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,55173.0,Divorced,Star,2656.0,Standard,2012,11,0
952003,0.6666666666666666,1.0,1.0,25.0,47664.0,0.009755585859645442,1833.2307692307693,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,55173.0,Divorced,Star,2656.0,Standard,2014,8,0
353786,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H3T 8L4,Female,College,73455.0,Single,Star,2656.52,Standard,2017,11,0
762255,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,73455.0,Single,Star,2656.52,Standard,2018,1,0
290200,0.25,1.6666666666666667,1.0,9.0,9231.0,0.0,923.1,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,77844.0,Single,Star,2656.71,Standard,2017,4,0
811429,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,77844.0,Single,Star,2656.71,Standard,2014,3,0
609730,0.75,0.2,1.0,20.0,20930.0,0.06846304524389661,996.6666666666666,Canada,Ontario,Thunder Bay,K8T 5M5,Female,High School or Below,57721.0,Married,Star,2656.85,Standard,2016,8,0
683458,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,52436.0,Married,Star,5045.87,2018 Promotion,2018,4,0
539746,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,73702.0,Married,Star,2656.99,Standard,2018,6,0
484543,0.3333333333333333,1.0,4.0,13.0,20767.0,0.0,1483.357142857143,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Married,Star,2657.57,Standard,2016,12,0
745383,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,362833.0,Divorced,Star,5133.4,2018 Promotion,2018,4,0
451528,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,College,73455.0,Married,Star,5182.46,2018 Promotion,2018,4,0
